datapath_id,version,header_length,tos,total_length,flags,offset,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,rx_bytes_ave,rx_error_ave,rx_dropped_ave,tx_bytes_ave,tx_error_ave,tx_dropped_ave,label
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,0,0,65039,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,8,0,63183,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65435,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,0,0,65269,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,62977,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,63199,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,0,0,65185,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,8,0,63013,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,8,0,63029,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65461,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63191,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63319,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,8,0,63439,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,8,0,63231,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,0,0,65499,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,63103,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,0,0,65183,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65535,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63373,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63251,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,0,0,65465,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,8,0,63029,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,8,0,63117,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,8,0,63389,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,8,0,63035,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65507,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,0,0,65307,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65261,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,0,0,65489,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,0,0,65395,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,8,0,63453,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65485,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,8,0,63459,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,0,0,65263,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,0,0,65363,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,8,0,63255,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65113,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65119,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,8,0,63413,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,0,0,65469,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65195,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,8,0,63485,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,0,0,65367,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,8,0,62983,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,8,0,63293,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,0,0,65305,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63421,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,8,0,62989,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63011,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,0,0,65369,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,0,0,65269,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,8,0,63193,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,8,0,63171,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63263,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,8,0,63297,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,8,0,63049,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,8,0,63473,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,63283,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63249,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,8,0,63169,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,0,0,65225,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,0,0,65237,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,8,0,63263,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63329,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,0,0,65485,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,8,0,63109,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65505,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63319,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63405,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,8,0,63353,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,0,0,65315,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65245,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,0,0,65121,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,8,0,62989,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65471,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,8,0,63191,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,0,0,65225,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,0,0,65325,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,8,0,63017,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,0,0,65081,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,0,0,65379,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65109,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63475,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,0,0,65357,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,8,0,63345,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65175,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63445,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63147,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,0,0,65129,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,0,0,65487,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65379,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65149,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,8,0,63471,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65299,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65417,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63039,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65135,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,63349,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,8,0,63409,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,8,0,63387,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63391,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65467,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,0,0,65121,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,8,0,63371,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65265,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,8,0,63015,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,0,0,65089,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,0,0,65229,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,0,0,65381,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,0,0,65213,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,8,0,63169,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65139,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65241,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65255,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,0,0,65453,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,0,0,65535,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,8,0,63053,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,0,0,65139,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63237,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65247,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65481,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65345,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,8,0,63109,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,0,0,65027,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63219,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65527,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65153,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,0,0,65135,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65297,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,0,0,65297,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,8,0,63331,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,0,0,65073,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,8,0,63097,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,8,0,63399,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,8,0,63255,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,0,0,65505,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65091,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65055,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,63391,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,0,0,65283,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65181,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,0,0,65211,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26335,10.0.0.1,10.0.0.1,536,161,2,8,0,63031,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,0,0,65171,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.2,10.0.0.2,536,161,2,8,0,63435,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.3,10.0.0.4,536,161,2,8,0,63255,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65199,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65113,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,8,0,63129,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65057,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,8,0,63245,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65345,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,0,0,65481,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63025,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,8,0,63353,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,8,0,63245,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.2,10.0.0.3,536,161,2,0,0,65325,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65225,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26330,10.0.0.4,10.0.0.3,536,161,2,0,0,65115,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,0,0,65529,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,0,0,65155,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,0,0,65413,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.1,10.0.0.4,536,161,2,0,0,65301,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.3,10.0.0.1,536,161,2,0,0,65073,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,0,0,65251,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65113,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65115,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,0,0,65387,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,8,0,63305,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.3,10.0.0.3,536,161,2,0,0,65135,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.1,10.0.0.2,536,161,2,8,0,63255,1,54,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,8,0,63303,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.2,10.0.0.4,536,161,2,8,0,63383,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,8,0,63121,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,8,0,63249,1,51,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,8,0,63177,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,8,0,63195,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26334,10.0.0.2,10.0.0.1,536,161,2,8,0,63335,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.3,10.0.0.2,536,161,2,0,0,65429,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65225,1,53,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26332,10.0.0.4,10.0.0.1,536,161,2,8,0,63331,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26331,10.0.0.4,10.0.0.2,536,161,2,0,0,65225,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26333,10.0.0.1,10.0.0.3,536,161,2,0,0,65459,1,52,0,0,113,0,0,NORMAL_ICMP
1,4,5,0,28,0,0,64,1,26329,10.0.0.4,10.0.0.4,536,161,2,0,0,65163,1,53,0,0,113,0,0,NORMAL_ICMP
